2
142 80
1.52561	-0.974684	0.961683	0.853082	0
1.55083	-0.974684	0.948542	0.870509	0
1.57605	-0.974684	0.934862	0.887365	0
1.60126	-0.974684	0.920692	0.903613	0
1.62648	-0.974684	0.906085	0.919219	0
1.6517	-0.974684	0.891104	0.93415	0
1.67691	-0.974684	0.875816	0.948377	0
1.70213	-0.974684	0.860294	0.961872	0
1.72735	-0.974684	0.844618	0.974613	0
1.75256	-0.974684	0.828873	0.986583	0
1.77778	-0.974684	0.813146	0.997769	0
-1.77778	-0.949367	0.187941	0.995465	0
-1.75256	-0.949367	0.172306	0.984121	0
-1.72735	-0.949367	0.156671	0.971996	0
-1.70213	-0.949367	0.141124	0.959103	0
-1.67691	-0.949367	0.125749	0.945463	0
-1.6517	-0.949367	0.110626	0.931099	0
-1.62648	-0.949367	0.0958286	0.916041	0
-1.60126	-0.949367	0.0814224	0.90032	0
-1.57605	-0.949367	0.0674682	0.883971	0
-1.55083	-0.949367	0.0540196	0.867029	0
-1.52561	-0.949367	0.0411242	0.849531	0
-1.5004	-0.949367	0.0288237	0.831516	0
-1.47518	-0.949367	0.0171542	0.81302	0
-1.44996	-0.949367	0.00614725	0.794083	0
-1.42475	-0.949367	-0.00417041	0.774741	0
-1.39953	-0.949367	-0.0137759	0.755032	0
-1.37431	-0.949367	-0.0226501	0.734993	0
-1.3491	-0.949367	-0.0307771	0.71466	0
-1.32388	-0.949367	-0.0381439	0.694069	0
-1.29866	-0.949367	-0.04474	0.673254	0
-1.27345	-0.949367	-0.0505576	0.65225	0
-1.24823	-0.949367	-0.0555906	0.63109	0
-1.22301	-0.949367	-0.0598351	0.609806	0
-1.1978	-0.949367	-0.0632889	0.588431	0
-1.17258	-0.949367	-0.0659511	0.566996	0
-1.14736	-0.949367	-0.0678224	0.545531	0
-1.12214	-0.949367	-0.068905	0.524066	0
-1.09693	-0.949367	-0.0692019	0.502631	0
-1.07171	-0.949367	-0.0687176	0.481255	0
-1.04649	-0.949367	-0.0674573	0.459964	0
-1.02128	-0.949367	-0.0654273	0.438788	0
-0.996061	-0.949367	-0.062635	0.417752	0
-0.970844	-0.949367	-0.0590883	0.396882	0
-0.945628	-0.949367	-0.0547962	0.376206	0
-0.920411	-0.949367	-0.0497683	0.355747	0
-0.895194	-0.949367	-0.0440151	0.33553	0
-0.869977	-0.949367	-0.0375477	0.31558	0
-0.844761	-0.949367	-0.0303779	0.29592	0
-0.819544	-0.949367	-0.0225181	0.276573	0
